agglosID,x,y,CentreLon,CentreLat,agglosName,ISO3
1,31.741,30.288,31.7648158293359,30.2623655762109,10 Ramadan,EGY
4,29.112,-28.244,29.1052427407032,-28.2488367122265,42nd Hill,ZAF
5,46.217,6.251,46.224549077656,6.24635655820312,Aabudwaaq,SOM
6,46.631,6.137,46.6269228378124,6.13579779421875,Aadado,SOM
8,32.717,13.244,32.7159829595312,13.2453702021875,Aasalaya,SDN
9,7.357,5.224,7.37566955804688,5.09495099667969,Aba,NGA
11,30.77,28.588,30.7536902079297,28.5784846857422,Aba al-Waqf,EGY
14,-2.709,31.029,-2.71048963984374,31.0313812754296,Abadla,DZA
15,6.952,8.471,6.94529175214845,8.47218656812503,Abaji,NGA
17,8.098,6.288,8.1161996743750109,6.32137643390622,Abakaliki,NGA
18,39.754,13.357,39.7520653766016,13.3564114439063,Abala,ETH
19,3.43,14.929,3.43163822910157,14.9309462032422,Abala Maidagi,NER
20,6.283,15.46,6.28083434562501,15.4592896067188,Abalak,NER
22,6.231,5.729,6.23171236433597,5.72944008613281,Abbi,NGA
23,0.275,36.107,0.273326126562501,36.1030155955469,Abdelmalek Ramdane,DZA
24,36.47,13.699,36.4733568674216,13.6950434603515,Abderafi,ETH
26,4.319,8.268,4.31923318531251,8.26765481249996,Abduka,NGA
28,-3.497,6.74,-3.49597374601562,6.72624489742188,Abengourou,CIV
29,3.377,7.17,3.37489497222658,7.15581834406251,Abeokuta,NGA
30,-0.745,6.673,-0.746279266601562,6.6732278167578,Abetifi,GHA
32,-3.949,5.368,-3.91167477277347,5.25129526101563,Abidjan,CIV
34,8.747,7.751,8.75145869273434,7.75538954015628,Abinsi,NGA
35,7.735,5.702,7.73508478328125,5.69644827683594,Abiriba,NGA
39,37.167,11.326,37.1463438790625,11.3223872383984,Abiyot Fana,ETH
44,-1.734,7.132,-1.73394484480468,7.13394037539062,Abofour,GHA
45,3.713,6.643,3.71302002347658,6.64413000765626,Abogwa,NGA
46,-3.205,5.469,-3.20758062816406,5.46855762843752,Aboisso,CIV
47,-3.404,5.735,-3.40396418664062,5.73588159007814,Aboisso-Comoe,CIV
48,2.136,6.847,2.13992868898438,6.85113473582035,Abolou,BEN
49,2.062,7.185,2.0652275761328,7.17854589890624,Abomey,BEN
51,39.833,8.489,39.8295737292578,8.48762863132809,Abomsa,ETH
53,-4.105,6.657,-4.10016791398436,6.65162523347657,Abongoua,CIV
54,6.767,4.752,6.76917386730468,4.76082989277345,Abonnema,NGA
55,37.029,9.986,37.0294909727346,9.99341379914064,Abora,ETH
56,-1.947,5.359,-1.94727633210938,5.35719187609373,Aboso,GHA
57,1.187,36.42,1.19456826789063,36.415755781875,Abou El Hassan,DZA
58,-4.565,5.897,-4.56854765085937,5.89624220785154,Aboude-Kouassikro,CIV
60,6.108,5.79,6.10209214261718,5.78727025941404,Abraka,NGA
61,30.729,27.846,30.7308900989843,27.857792270703,Abshadat,EGY
62,31.165,31.173,31.164794703164,31.1678640142188,Abshan,EGY
63,30.683,29.374,30.6812471345313,29.3596982260156,Abshaway,EGY
64,31.051,29.144,31.0502632257032,29.1459660517189,Abshina & Bani Musa,EGY
65,30.89,28.852,30.8878699049999,28.851914836875,Absug,EGY
71,30.222,30.9,30.1758229067188,30.9089393933593,Abu al-Matamir,EGY
73,32.884,24.19,32.8782743405858,24.2082790573827,Abu al-Rish Bahri,EGY
74,30.413,30.885,30.4055354610936,30.9007363272264,Abu al-Shiqaf,EGY
75,31.601,30.829,31.6023547682033,30.8281398994921,Abu al-Shuquq,EGY
79,30.678,29.291,30.6782059434376,29.2907857773047,Abu Danqash,EGY
80,30.621,31.223,30.6226942818751,31.2250089916407,Abu Darraz,EGY
81,31.354,31.303,31.3720281822655,31.3115998427737,Abu Dashisha,EGY
82,31.112,17.988,31.136951938164,17.9786471008594,Abu Dawn,SDN
83,31.365,30.869,31.3582991735156,30.8747187681249,Abu Dawud al-Inab,EGY
84,31.577,30.914,31.5778094056249,30.9111771391016,Abu Dawud al-Sabbakh,EGY
85,30.616,31.011,30.6220228456639,31.0056138814453,Abu Durra,EGY
86,31.562,31.278,31.5624209336719,31.2837189221484,Abu Galal,EGY
87,30.664,29.242,30.6806539212109,29.2392487059766,Abu Gandir,EGY
93,33.987,12.858,33.9901789539845,12.8550634536719,Abu Hijar,SDN
97,31.233,11.466,31.2353111722264,11.4552405441797,Abu Jubayha,SDN
98,31.671,30.733,31.6728629083985,30.7250008315625,Abu Kabir,EGY
101,30.791,12.146,30.792982294375,12.1494386025,Abu Karshulh Khawr al-Taina,SDN
103,38.343,9.913,38.3432869460939,9.91044870531248,Abu Kuke,ETH
104,30.732,30.934,30.7337482196484,30.9342982279296,Abu Mangug,EGY
105,32.403,26.162,32.421023227656,26.1529402245313,Abu Manna Bahri,EGY
107,32.474,26.18,32.4732778894922,26.1808143587108,Abu Manna Sharq,EGY
110,30.744,27.813,30.743138593086,27.8128207170704,Abu Qalta,EGY
114,31.236,29.664,31.2372382584375,29.6640505343358,Abu Ruwish,EGY
115,30.57,30.809,30.5847858921875,30.8022177826953,Abu Samada,EGY
116,32.075,30.557,32.1992481691799,30.5587157026172,Abu Sawir al-Balad,EGY
119,30.627,28.347,30.6246909269141,28.3382713751172,Abu Sidhum,EGY
121,31.091,29.255,31.0931489590626,29.2509038304687,Abu Sir al-Malaq,EGY
122,31.232,30.894,31.2120015153516,30.8808679658594,Abu Sir Bana,EGY
126,29.232,12.352,29.2363759390234,12.3537684811328,Abu Zabad,SDN
127,31.378,30.289,31.360781523125,30.2998841740626,Abu Zabal,EGY
131,6.028,6.296,6.02968038910155,6.29596730308592,Abudu,NGA
132,-1.652,4.979,-1.6365900946875,4.98393378839846,Abuesi,GHA
133,7.466,9.083,7.18068584445312,9.17894222035148,Abuja,NGA
134,7.257,8.97,7.26003200847656,8.96643745218747,Abuja Military Areas,NGA
135,7.662,12.871,7.66143810207034,12.8734415726172,Abukur,NGA
136,7.101,4.754,7.08470228960938,4.74167172195313,Abuloma,NGA
137,22.153,3.682,22.1523932525782,3.68842227933592,Abumombazi,COD
138,8.976,6.754,8.99225743230475,6.76972666058591,Abuochicie,NGA
139,-1.168,5.342,-1.17160236324219,5.34050012023435,Abura Dunkwa,GHA
140,-0.177,5.841,-0.175737336601562,5.84645744230466,Aburi,GHA
142,31.123,29.324,31.1240312348828,29.3198389070313,Abwit,EGY
143,30.866,30.84,30.8633321397265,30.8386403632032,Abyar,EGY
145,-0.203,5.657,-0.0388907668359385,5.69162724070311,Accra,GHA
147,6.987,6.337,6.9891566295703,6.33238795511717,Achalla,NGA
148,7.327,6.133,7.36816723933593,6.14282854507815,Achi,NGA
149,7.384,10.054,7.38442872179686,10.0555915525781,Achi,NGA
152,0.621,5.78,0.632640004218747,5.78342182582029,Ada Foah,GHA
153,39.428,7.013,39.392736358711,7.00653978824217,Adaba,ETH
154,2.559,7.455,2.56247854671874,7.45182736273437,Adakplame,BEN
155,39.271,8.535,39.2669826338674,8.54754738382817,Adama,ETH
156,38.704,7.856,38.7058619664842,7.86225947781247,Adami Tulu,ETH
159,38.773,8.884,38.6792192735547,9.06861002011711,Addis Ababa,ETH
160,38.398,9.045,38.398200454336,9.04593873164062,Addis Alem,ETH
162,36.887,11.085,36.8873121482811,11.0806947992969,Addis Kidam,ETH
167,4.456,10.691,4.45420128589845,10.6902504776562,Adehe,NGA
168,-0.484,5.793,-0.486802561132814,5.79551352398437,Adeiso,GHA
169,39.906,7.789,39.9069796188673,7.79333048085937,Adele,ETH
170,3.151,6.793,3.15961787562501,6.8063754207031,Adenrele,NGA
172,37.489,11.257,37.486527797461,11.2597214454297,Adet,ETH
173,0.735,7.146,0.732473607539062,7.12898931109373,Adeta,TGO
175,32.866,24.958,32.8781588478123,24.978107608711,Adfu,EGY
177,38.061,13.448,38.0615950628127,13.4490819283594,Adi Arkay,ETH
180,39.372,14.846,39.3685847158203,14.8488436357812,Adi Keyih,ERI
182,38.774,15.573,38.7780386791017,15.5673593961719,Adi Tekelezan,ERI
183,-3.303,5.285,-3.30413484109376,5.28637534253903,Adiake,CIV
184,-4.195,5.322,-4.18353904085934,5.3383897902344,Adiapoto 2,CIV
186,9.237,6.876,9.23372138726561,6.88914583316405,Adikpo,NGA
188,38.835,14.638,38.8343598200784,14.6336634316016,Adiquala,ERI
189,37.783,12.122,37.7826473264451,12.1249617876171,Adis Zemen,ETH
192,1.94,6.9,1.94057034492188,6.9013594846094,Adjaglimey,BEN
194,-6.84,4.765,-6.8411792611328,4.76690265066408,Adjamene,CIV
195,2.607,6.824,2.60999950097654,6.82480365949217,Adjegounle,BEN
196,1.017,8.662,1.01735132007812,8.66176479906252,Adjengre,TGO
198,31.79,3.369,31.790439030625,3.37719684640624,Adjumani,UGA
199,30.674,28.153,30.6773325747267,28.151426811211,Admu,EGY
200,39.267,7.259,39.26692232875,7.26006399375003,Ado Boelo,ETH
201,5.206,7.626,5.21689808085937,7.61261911089845,Ado Ekiti,NGA
202,2.933,6.586,2.9385356661328,6.59039342031253,Ado Odo,NGA
205,5.239,10.102,5.23930977355468,10.1028190807813,Adogo,NGA
206,6.472,7.516,6.47949367800783,7.50978364835937,Adogo/Eganyi/Iloshi/Ilubesechi,NGA
207,7.979,7.452,7.9800014453125,7.45325330835935,Adoka,NGA
208,38.986,5.882,38.9798356621092,5.88638092765625,Adola,ETH
218,-3.867,6.109,-3.86314504402345,6.10549123015626,Adzope,CIV
221,1.634,6.493,1.61769354117187,6.49736858496093,Afagnagan,TGO
222,5.294,7.706,5.29674263792969,7.71167812589841,Afao,NGA
223,-3.953,6.322,-3.95390930113282,6.32074294156252,Affery,CIV
224,45.118,2.141,45.1212877014452,2.13615633964845,Afgooye,SOM
225,7.94,5.871,7.93749997671877,5.88321993074221,Afikpo,NGA
227,2.097,34.114,2.10516235999999,34.1070725075781,Aflou,DZA
229,-0.999,6.354,-0.997606133789058,6.33955679906251,Afosu,GHA
231,6.376,7.291,6.37769427683593,7.29086468046875,Afukpilla/Kominio,NGA
232,6.041,6.973,6.04242125742187,6.96906566789063,Afuze,NGA
233,31.292,30.945,31.2900150651172,30.9416972600781,Aga,EGY
234,7.978,16.966,7.9889220046875,16.9716035878515,Agadez,NER
236,6.323,9.006,6.31800781382811,9.00888031710939,Agaie,NGA
237,10.521,34.745,10.5243719132032,34.7412159914063,Agareb,TUN
238,39.824,7.271,39.8234777062891,7.26836705039061,Agarfa,ETH
239,36.579,7.844,36.5849180365626,7.85275400527341,Agaro,ETH
241,3.421,8.503,3.42147116503905,8.50273969195311,Agaw Are,NGA
242,5.524,7.587,5.5241192584375,7.58760704171877,Agbado,NGA
243,1.982,7.083,1.96940281789063,7.07499134863281,Agbangnizoun,BEN
248,3.292,7.075,3.28917309203125,7.06723989230468,Agbon/Obada,NGA
249,6.203,6.239,6.19648192246093,6.25975497285159,Agbor,NGA
250,-4.212,5.926,-4.22260015996094,5.92960231550779,Agboville,CIV
251,2.273,6.925,2.27120904757812,6.92578433746092,Agbozounkpa,BEN
253,2.958,6.486,2.95648565027343,6.49132465609378,Age Mowo,NGA
255,37.966,8.151,38.0065902373436,8.13595939457031,Agena,ETH
256,6.69,7.103,6.6960880031641,7.10613051664063,Agenebode,NGA
260,-13.657,15.99,-13.6636117366406,15.9948698529688,Agnam Thiodaye,SEN
261,-3.205,7.136,-3.20438333035157,7.13185647324219,Agnibilekrou,CIV
262,3.644,8.626,3.64380337738282,8.62764803488279,Ago Amadu,NGA
263,4.329,7.249,4.33013293261717,7.24912520117188,Ago Awu,NGA
264,2.74,6.538,2.78097103410158,6.52621907968749,Ago Egun,NGA
265,-1.089,6.795,-1.08328881710937,6.80093746257815,Agogo,GHA
266,2.229,6.846,2.23107339734373,6.85539814015629,Agon,BEN
267,-1.483,6.928,-1.49124520429687,6.93346905085939,Agona,GHA
268,-0.635,5.597,-0.6326302925,5.5973993463672,Agona Kwanyako,GHA
269,-1.964,4.884,-1.96765190597657,4.88979750503908,Agona nkwanta,GHA
270,-0.751,5.645,-0.751058853320309,5.64414864324219,Agona Nsaba,GHA
271,-0.788,5.609,-0.787228241523435,5.60985415921876,Agona Nyakrom,GHA
272,-0.698,5.531,-0.700334623164063,5.53739876472658,Agona Swedru,GHA
276,8.853,8.318,8.849583655,8.31597463714844,Aguatashi,NGA
278,7.779,13.503,7.77673252273439,13.5025653960156,Aguie,NER
280,4.359,10.522,4.35903139054687,10.5225637596093,Agumu Koshi,NGA
281,6.92,4.983,6.91873093394528,4.98339663562499,Agwa,NGA
282,4.58,10.708,4.58029820687502,10.7058268487109,Agwrra,NGA
283,3.505,8.586,3.5028945788672,8.58453315300783,Aha,NGA
284,7.534,5.733,7.55973149136717,5.72209766570311,Ahaba,NGA
285,1.392,6.608,1.37372101988281,6.62371320644532,Ahepe,TGO
287,-2.103,34.959,-2.09950909226564,34.9746843637108,Ahfir,MAR
288,-3.38,5.408,-3.37806716664061,5.40746855554688,Ahigbe-Koffikro,CIV
289,34.274,12.411,34.276143186953,12.4062877620703,Ahmar Mawjy,SDN
290,6.13,36.391,6.13023277566406,36.3913449476955,Ahmed Rachedi,DZA
291,2.565,36.471,2.5660203609375,36.4749708910939,Ahmer El Ain,DZA
292,30.944,29.084,30.9438224428908,29.088870894453,Ahnasya,EGY
293,31.021,29.093,31.0203858399608,29.0930395660546,Ahnasya al-Khadra,EGY
294,6.649,5.083,6.65215142421875,5.08215876964845,Ahoada,NGA
296,31.008,29.036,31.0030788095312,29.0446143001174,Ahwa,EGY
298,7.334,12.262,7.33280783289059,12.2615897157813,Aidu,NGA
300,6.432,36.745,6.43250671812502,36.7473509310158,Ain  Kechera,DZA
301,6.943,36.233,6.94602859542971,36.2311734189062,Ain Abid,DZA
302,5.316,36.173,5.31353965156249,36.1878997275783,Ain Arnat,DZA
304,5.518,35.819,5.51892719738283,35.8184288748045,Ain Azel,DZA
305,7.191,35.938,7.18825512601566,35.9409744126956,Ain Babouche,DZA
306,7.384,35.791,7.3908774211328,35.7943459987502,Ain Beida,DZA
309,5.902,36.398,5.89014657605471,36.3948142139844,Ain Beida Harriche,DZA
310,3.674,36.291,3.67471627371095,36.293199518906,Ain Bessem,DZA
312,3.15,35.89,3.15760697140623,35.8911721170311,Ain Boucif,DZA
313,7.223,36.733,7.21894677246095,36.7283987814843,Ain Charchar,DZA
314,1.867,36.215,1.95517874781249,36.2532711138669,Ain Defla,DZA
315,1.55,34.842,1.5468549709375,34.840968679375,Ain Deheb,DZA
316,6.003,35.86,6.00033389382816,35.861014020547,Ain Djasser,DZA
319,-0.88,35.405,-0.882413657851559,35.4045664351954,Ain El Arbaa,DZA
320,8.38,36.785,8.38167523906246,36.7854873879686,Ain El Assel,DZA
321,-0.513,35.368,-0.512712338632814,35.367339759336,Ain El Berd,DZA
323,0.881,35.061,0.885140227460941,35.0553083636719,Ain El Hadid,DZA
324,0.154,34.761,0.146159997578125,34.7586544896483,Ain El Hadjar,DZA
325,5.51,35.904,5.54226892929689,35.9383172112111,Ain El Hadjar,DZA
326,3.886,35.667,3.88468062574218,35.6745257753515,Ain El Hadjel,DZA
327,4.341,36.608,4.26611251570312,36.6877988758597,Ain El Hammam,DZA
329,5.513,36.36,5.50409729648436,36.367006941601304,Ain El Kebira,DZA
330,4.155,34.848,4.17296554769533,34.8388288183593,Ain El Melh,DZA
331,4.094,34.678,4.09663859328126,34.6814831381247,Ain Errich,DZA
332,6.871,35.976,6.87150610386716,35.9694992332422,Ain Fakroun,DZA
333,-0.006,35.224,-0.00731034917968753,35.2237939404689,Ain Fekan,DZA
334,3.587,35.431,3.58047927859374,35.4256622517188,Ain Fekka,DZA
336,6.689,35.926,6.70072763464841,35.9223624414844,Ain Kercha,DZA
337,1.108,34.908,1.11098249292969,34.9095449775391,Ain Kermes,DZA
338,4.98,35.546,4.97194851156248,35.540760050547,Ain Khadra,DZA
339,2.412,36.153,2.405486620625,36.1575136374999,Ain Lechiakh,DZA
340,3.128,34.805,3.12898716828127,34.8038666020311,Ain Maabed,DZA
341,7.249,36.243,7.24944730011718,36.2435958190232,Ain Makhlouf,DZA
342,0.973,36.162,0.973975680624998,36.1609587859764,Ain Merane,DZA
343,6.565,36.04,6.57022918746094,36.0350932228125,Ain M'Lila,DZA
344,0.049,35.802,0.0429725548437499,35.8063246279295,Ain Nouissy,DZA
345,4.092,34.991,4.09283492656251,34.9913916375002,Ain Oghrab,DZA
346,5.299,35.902,5.29797755851565,35.9255492894923,Ain Oulmene,DZA
347,2.897,35.449,2.90120809667969,35.4405861242968,Ain Oussera,DZA
348,-0.588,32.757,-0.579967426484372,32.7600675133201,Ain Sefra,DZA
350,6.5,36.265,6.50171202847655,36.2691639450779,Ain Smara,DZA
351,0.297,35.993,0.296032276640624,35.9973647777343,Ain Tadles,DZA
353,1.131,35.78,1.13016209851562,35.7812059863672,Ain Tarek,DZA
355,-1.139,35.302,-1.14969263621094,35.3049092408592,Ain Temouchent,DZA
356,-1.257,35.254,-1.26260213601563,35.2626197641017,Ain Tolba,DZA
357,7.464,35.44,7.46462478910157,35.4435733091407,Ain Touila,DZA
358,5.898,35.377,5.90087654656251,35.3764498150389,Ain Touta,DZA
359,-0.779,35.75,-0.750556307460939,35.7344652388672,Ain Turk,DZA
360,-1.375,35.048,-1.37538871617188,35.0480670417969,Ain Youcef,DZA
363,5.484,7.603,5.48392901605469,7.6014867301172,Aisegba,NGA
365,3.97,36.529,3.9566415120703,36.5400525926951,Ait Hidja,DZA
370,8.022,7.475,8.05787439140633,7.47207968058593,Aiye/Ankpa,NGA
371,5.333,7.889,5.33273452238284,7.89506758792967,Aiyede,NGA
372,4.387,8.314,4.38432581984374,8.31365472753908,Aiyede,NGA
374,4.636,7.262,4.63461862273439,7.26263227402346,Aiyepe,NGA
375,3.738,6.803,3.73762588605469,6.80404473183594,Aiyepe Odo,NGA
376,3.224,7.55,3.22962180351561,7.56320427445309,Aiyete,NGA
377,3.03,7.239,3.02774199238281,7.24150472535155,Aiyetoro,NGA
378,5.987,7.997,5.99168383996093,7.9816072867578,Aiyetoro Gbede,NGA
379,-2.449,5.032,-2.46781918660157,5.04529307453124,Aiyinase,GHA
380,4.923,6.422,4.92299610624998,6.42396392386717,Ajagba,NGA
381,6.681,7.529,6.64474186726563,7.56273550261721,Ajaokuta,NGA
382,4.813,8.248,4.81084620089842,8.24392144250001,Ajasse Ipo,NGA
385,38.355,7.303,38.3566663911329,7.29762526425782,Aje,ETH
386,39.24,11.242,39.2433308687889,11.2371228266797,Ajebar,ETH
387,3.085,6.587,3.08530085289063,6.58363062171873,Ajerogun,NGA
388,38.768,11.035,38.7697115582029,11.0353676390625,Ajibar,ETH
389,2.929,6.702,2.9283224217578,6.7019551859375,Ajilete,NGA
390,9.037,11.966,9.03629513332035,11.9685609596876,Ajingi,NGA
391,7.673,5.914,7.67562308703127,5.91727090824218,Aka Ese,NGA
392,6.253,4.913,6.24528802433594,4.92697723300783,Akaba/Fange/Ogu,NGA
393,6.639,5.228,6.64355871218749,5.23489878472654,Akabuka,NGA
399,0.797,6.123,0.798322571484377,6.13068551328124,Akatsi,GHA
400,4.532,36.457,4.53668413597655,36.4548615700779,Akbou,DZA
401,39.173,10.881,39.1786566883591,10.8683562189844,Akesta,ETH
402,23.782,2.742,23.7829678202735,2.73856663300782,Aketi,COD
403,31.66,26.652,31.714962599375,26.5594080397656,Akhmim,EGY
404,31.312,30.842,31.3123977049999,30.8424803014062,Akhtab,EGY
405,-0.994,5.833,-0.997023932968756,5.83617108558592,Akim Achiase,GHA
406,-0.766,5.773,-0.767104023710936,5.77161442703126,Akim Akroso,GHA
407,-0.937,5.925,-0.934919091875,5.92390953437499,Akim Asene,GHA
408,-0.88,5.908,-0.887268630429692,5.90493543019531,Akim Manso,GHA
409,-0.984,5.921,-0.994657822304691,5.92284749023435,Akim Oda,GHA
410,-1.016,5.885,-1.01531459957032,5.89406963929689,Akim Swedru,GHA
411,-14.385,19.743,-14.385106678125,19.7450030618361,Akjoujt,MRT
412,31.497,30.758,31.498204566211,30.7608506926952,Akkrash,EGY
413,1.705,6.342,1.71174536996095,6.33674571542969,Aklakou,TGO
414,-0.889,6.467,-0.893202824453125,6.4682660488281,Akoase,GHA
415,7.339,18.712,7.3390602619922,18.7109514726563,Akokan,NER
416,-1.97,7.411,-1.95692159460938,7.39751742382812,Akomadan,GHA
418,37.882,15.544,37.8862297945315,15.5495594017969,Akordat,ERI
419,0.035,6.265,0.0399895260546875,6.27002256628906,Akosombo,GHA
421,-3.889,6.386,-3.88392674570312,6.37899464945314,Akoupe,CIV
425,7.329,6.704,7.32686462335937,6.70352333597657,Aku,NGA
426,5.733,7.458,5.73580815355469,7.47368168949222,Akungba,NGA
427,5.202,7.245,5.19640690613283,7.24867213343748,Akure,NGA
429,8.41,8.915,8.40675083042962,8.91012047371091,Akwanga,NGA
430,-0.798,6.046,-0.809612741132813,6.03909538308593,Akwatia,GHA
431,7.355,4.891,7.35614074250002,4.88697088296877,Akwete,NGA
432,31.877,30.743,31.8753952818361,30.7415164133204,Akyad al-Bahriyya,EGY
436,38.091,7.315,38.0853443067578,7.31215069597656,Alaba Kulito,ETH
437,26.581,-26.869,26.5847991033593,-26.8708879830469,Alabama,ZAF
438,6.063,5.339,6.04843014585938,5.32924522265626,Alabanisi,NGA
439,31.302,12.166,31.3025983936719,12.1637885158594,al-Abasiya,SDN
443,30.813,28.585,30.8142152267188,28.5848587408595,al-Abbasiyya al-Gadida,EGY
445,32.597,25.236,32.5950220057812,25.2359965105078,al-Adayma,EGY
447,5.1,7.144,5.09819267351562,7.14334745394531,Alade,NGA
449,4.149,8.048,4.14876934988279,8.04745968128909,Alagbayun,NGA
450,30.72,29.342,30.7209343390625,29.3401405962499,al-Agmiyyin,EGY
455,31.314,30.336,31.3089482899219,30.3393864046486,al-Ahraz,EGY
457,47.422,-18.941,47.4239233637108,-18.9388862004297,Alakamisy Fenoarivo,MDG
461,31.647,30.618,31.6372891601562,30.6254524217968,al-Alaqima,EGY
467,31.096,30.992,31.1009277826172,31.0027722707423,al-Amriyya,EGY
468,31.109,30.787,31.0883827865234,30.7840744996093,al-Anbutin,EGY
469,30.779,27.371,30.7814908459376,27.3784473760547,al-Ansar,EGY
470,30.913,31.26,30.9199509462109,31.264627982578,al-Aqula,EGY
473,32.161,26.009,32.1615254368752,26.006020640703,al-Arki,EGY
479,30.796,27.78,30.804623129453,27.7749373395703,al-Ashmunin,EGY
481,32.763,26.11,32.7637181346874,26.1113722854687,al-Ashraf al-Qibliyya,EGY
485,30.733,29.279,30.733372976328,29.2781934201172,al-Atamna & al-Mazara,EGY
487,32.501,26.162,32.5289224520314,26.1735744163672,al-Attiyat,EGY
488,30.914,31.006,30.9268019564844,31.0127148540235,al-Atwa al-Qibliyya,EGY
489,32.07,26.182,32.0813670097659,26.188148659297,al-Awamir & Bani Birza,EGY
490,31.853,26.307,31.8550877254688,26.3152149089844,al-Awamir Bahri,EGY
491,31.59,30.627,31.5772224225,30.6323909951171,al-Awasiga,EGY
492,30.733,28.289,30.7276000328125,28.2979685641407,al-Awaysa,EGY
496,5.368,7.261,5.37148600757815,7.26121409714846,Alayere,NGA
497,31.267,29.644,31.2780222040234,29.6518323550391,al-Ayyat,EGY
500,31.29,30.49,31.2917011129687,30.4928502370702,al-Aziziyya,EGY
501,31.05,29.431,31.0529192214452,29.4313411264843,al-Aziziyya,EGY
504,31.46,26.973,31.443039373164,26.9820485304297,al-Badari,EGY
506,30.736,27.7,30.7344740641796,27.6990500737891,al-Badriman,EGY
507,31.626,31.166,31.626462758086,31.1644740164452,al-Bagalat,EGY
509,30.563,30.936,30.5599732977344,30.9210413991015,al-Bahiy,EGY
510,30.666,28.534,30.6611078246875,28.5341168678515,al-Bahnasa al-Gharbiyya & Kafr al-Mansura,EGY
511,32.744,25.844,32.7545290530473,25.8349988832813,al-Bahri Qamula,EGY
516,31.435,30.82,31.436454656914,30.8192907875391,al-Balamun,EGY
517,31.44,30.421,31.4380354622656,30.4334520758203,al-Balashun,EGY
521,31.075,31.08,31.074133309414,31.0794118100392,al-Banawan,EGY
522,31.125,30.821,31.1250613322657,30.8240830239062,al-Bandara,EGY
523,31.42,30.96,31.4193238289843,30.9569325617968,al-Baqliyya,EGY
526,32.814,25.994,32.8188622753904,26.0010958504687,al-Barahma,EGY
527,31.444,31.12,31.4444711501171,31.1221107465624,al-Baramun,EGY
528,31.024,28.985,31.0114010293359,28.9875993159376,al-Baranqa,EGY
531,31.033,30.227,31.0293132612109,30.2199801514063,al-Barraniyya,EGY
532,33.488,11.728,33.4902435707421,11.7181033454687,al-Barun/Hillat al-Mak/Shaykh Idr,SDN
533,32.736,25.122,32.7262350888281,25.1354979502733,al-Basaliyya Bahri,EGY
534,32.793,25.104,32.7919815758593,25.104428399414,al-Basaliyya Qibli,EGY
536,30.739,28.704,30.7385456825001,28.7026818529687,al-Basqalun,EGY
537,9.141,11.674,9.14064027042969,11.6741909880468,Albasu,NGA
539,30.982,30.615,30.9851622121876,30.6151250009766,al-Batanun & Hisatha,EGY
540,33.887,18.264,33.896192539062604,18.2492575013672,al-Bawgah,SDN
541,28.874,28.346,28.8623033003906,28.3482630297265,al-Bawiti,EGY
543,31.574,30.957,31.5622087713672,30.9449073923047,al-Bayda & Kafr Muhammad Shahin,EGY
546,32.637,25.666,32.637083236992,25.6648304286328,al-Bayyaddiyya,EGY
548,22.365,2.216,22.361591604961,2.21066788449218,Alberta,COD
549,30.734,28.264,30.7338210629296,28.2647393187109,al-Bihu,EGY
550,31.936,26.197,31.864265413164,26.2355700715233,al-Bilina,EGY
553,30.734,28.16,30.7346845380858,28.1571280086329,al-Birgaya,EGY
554,31.246,29.305,31.2531723723438,29.3116523639062,al-Birimbil,EGY
555,30.906,27.745,30.8924611080469,27.7273147888672,al-Birsha,EGY
558,32.642,25.643,32.6432819462499,25.6436834760546,al-Bughdadi,EGY
561,31.076,31.561,31.0951022358595,31.5561912491406,al-Burg,EGY
562,30.47,30.769,30.4565092820312,30.7754907903905,al-Bustan,EGY
566,30.767,30.854,30.7347666626563,30.8611627708203,al-Dahriyya,EGY
567,31.613,31.228,31.6194079784767,31.2235396670312,al-Dahriyya,EGY
568,31.724,30.543,31.717830920625,30.5343087725391,al-Dahriyya,EGY
569,31.708,30.683,31.706931717422,30.6803280088671,al-Dahtamun,EGY
570,29.645,12.047,29.6501545670313,12.0449396189063,al-Dalanj,SDN
572,34.35,11.806,34.3493438355076,11.7959776061719,al-Damazin,SDN
573,33.978,17.595,33.9735896662499,17.5954682335156,al-Damir,SDN
574,33.932,17.548,33.9271901691016,17.5395754320312,al-Damir I,SDN
575,31.447,31.052,31.4478148535547,31.0522470790235,al-Danabiq,EGY
578,31.052,29.044,31.0608195177734,29.0539980274999,al-Dawiyya,EGY
580,30.589,30.862,30.5372195813281,30.8280204663672,al-Dilingat,EGY
581,34.091,13.332,34.0907806535158,13.3309465449609,al-Dindir,SDN
582,32.585,25.332,32.5842820128905,25.3359525328514,al-Dir,EGY
583,31.274,30.334,31.2739599895702,30.3365570911327,al-Dir,EGY
584,32.756,26.069,32.7549571882422,26.0703772500781,al-Dir al-Sharqi,EGY
585,31.287,29.496,31.2761634165625,29.4904986475001,al-Dismi,EGY
588,32.301,14.005,32.3170152400391,13.9966656207812,al-Duwaym,SDN
591,-13.911,17.053,-13.9142863827344,17.0523571810937,Aleg,MRT
592,38.177,7.579,38.1774613652736,7.56700875820312,Alem Gebeya,ETH
593,38.994,10.059,38.9936564671484,10.059827350039,Alem Ketema,ETH
594,38.948,8.299,38.9481340378516,8.29894790234376,Alem Tena,ETH
597,29.797,31.125,29.7644697549609,31.097974764961,Alexandria,EGY
